DES,AAPL,STK,SMART/ARCA,,,,,,||02/01/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||03/29/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||03/29/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||03/30/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||03/30/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||03/30/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||03/30/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||03/30/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||03/30/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||03/30/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||03/30/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||03/31/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||03/31/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||03/31/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||03/31/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||03/31/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||03/31/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||03/31/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||03/31/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/01/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/01/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/01/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/01/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/01/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/01/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/01/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/01/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/04/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/04/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/04/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/04/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/04/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/04/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/04/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/04/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/05/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/05/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/05/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/05/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/05/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/05/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/05/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/05/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/06/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/06/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/06/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/06/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/06/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/06/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/06/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/06/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/07/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/07/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/07/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/07/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/07/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/07/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/07/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/07/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/08/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/08/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/08/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/08/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/08/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/08/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/08/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/08/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/11/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/11/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/11/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/11/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/11/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/11/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/11/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/11/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/12/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/12/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/12/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/12/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/12/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/12/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/12/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/12/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/13/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/13/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/13/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/13/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/13/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/13/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/13/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/13/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/14/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/14/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/14/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/14/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/14/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/14/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/14/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/14/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/15/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/15/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/15/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/15/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/15/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/15/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/15/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/15/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/18/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/18/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/18/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/18/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/18/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/18/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/18/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/18/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/19/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/19/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/19/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/19/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/19/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/19/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/19/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/19/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/20/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/20/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/20/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/20/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/20/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/20/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/20/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/20/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/21/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/21/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/21/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/21/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/21/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/21/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/21/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/21/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/22/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/22/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/22/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/22/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/22/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/22/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/22/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/22/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/25/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/25/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/25/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/25/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/25/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/25/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/25/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/25/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/26/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/26/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/26/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/26/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/26/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/26/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/26/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/26/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/27/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/27/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/27/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/27/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/27/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/27/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/27/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/27/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/28/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/28/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/28/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/28/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/28/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/28/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/28/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/28/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||04/29/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||04/29/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||04/29/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||04/29/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||04/29/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||04/29/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||04/29/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||04/29/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/02/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/02/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/02/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/02/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/02/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/02/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/02/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/02/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/03/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/03/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/03/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/03/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/03/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/03/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/03/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/03/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/04/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/04/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/04/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/04/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/04/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/04/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/04/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/04/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/05/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/05/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/05/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/05/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/05/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/05/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/05/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/05/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/06/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/06/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/06/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/06/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/06/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/06/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/06/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/06/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/09/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/09/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/09/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/09/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/09/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/09/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/09/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/09/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/10/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/10/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/10/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/10/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/10/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/10/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/10/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/10/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/11/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/11/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/11/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/11/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/11/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/11/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/11/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/11/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/12/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/12/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/12/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/12/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/12/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/12/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/12/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/12/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/13/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/13/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/13/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/13/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/13/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/13/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/13/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/13/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/16/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/16/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/16/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/16/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/16/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/16/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/16/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/16/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/17/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/17/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/17/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/17/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/17/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/17/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/17/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/17/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/18/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/18/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/18/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/18/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/18/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/18/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/18/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/18/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/19/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/19/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/19/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/19/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/19/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/19/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/19/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/19/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/20/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/20/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/20/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/20/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/20/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/20/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/20/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/20/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/23/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/23/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/23/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/23/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/23/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/23/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/23/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/23/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/24/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/24/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/24/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/24/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/24/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/24/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/24/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/24/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/25/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/25/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/25/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/25/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||05/25/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||05/25/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||05/25/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||05/25/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||05/26/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||05/26/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||05/26/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||05/26/2016|
