DES,AAPL,STK,SMART/ARCA,,,,,,||02/01/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||07/25/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||07/25/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||07/25/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||07/25/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||07/25/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||07/26/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||07/26/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||07/26/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||07/26/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||07/26/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||07/26/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||07/26/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||07/26/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||07/27/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||07/27/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||07/27/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||07/27/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||07/27/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||07/27/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||07/27/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||07/27/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||07/28/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||07/28/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||07/28/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||07/28/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||07/28/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||07/28/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||07/28/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||07/28/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||07/29/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||07/29/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||07/29/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||07/29/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||07/29/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||07/29/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||07/29/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||07/29/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/01/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/01/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/01/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/01/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/01/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/01/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/01/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/01/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/02/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/02/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/02/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/02/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/02/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/02/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/02/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/02/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/03/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/03/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/03/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/03/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/03/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/03/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/03/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/03/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/04/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/04/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/04/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/04/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/04/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/04/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/04/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/04/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/05/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/05/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/05/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/05/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/05/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/05/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/05/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/05/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/08/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/08/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/08/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/08/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/08/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/08/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/08/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/08/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/09/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/09/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/09/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/09/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/09/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/09/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/09/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/09/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/10/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/10/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/10/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/10/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/10/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/10/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/10/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/10/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/11/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/11/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/11/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/11/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/11/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/11/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/11/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/11/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/12/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/12/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/12/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/12/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/12/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/12/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/12/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/12/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/15/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/15/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/15/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/15/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/15/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/15/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/15/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/15/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/16/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/16/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/16/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/16/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/16/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/16/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/16/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/16/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/17/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/17/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/17/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/17/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/17/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/17/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/17/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/17/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/18/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/18/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/18/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/18/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/18/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/18/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/18/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/18/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/19/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/19/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/19/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/19/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/19/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/19/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/19/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/19/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/22/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/22/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/22/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/22/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/22/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/22/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/22/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/22/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/23/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/23/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/23/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/23/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/23/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/23/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/23/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/23/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/24/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/24/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/24/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/24/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/24/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/24/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/24/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/24/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/25/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/25/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/25/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/25/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/25/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/25/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/25/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/25/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/26/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/26/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/26/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/26/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/26/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/26/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/26/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/26/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/29/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/29/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/29/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/29/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/29/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/29/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/29/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/29/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/30/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/30/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/30/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/30/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/30/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/30/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/30/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/30/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||08/31/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||08/31/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||08/31/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||08/31/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||08/31/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||08/31/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||08/31/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||08/31/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/01/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/01/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/01/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/01/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/01/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/01/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/01/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/01/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/02/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/02/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/02/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/02/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/02/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/02/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/02/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/02/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/05/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/05/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/05/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/05/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/05/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/05/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/05/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/05/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/06/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/06/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/06/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/06/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/06/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/06/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/06/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/06/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/07/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/07/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/07/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/07/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/07/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/07/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/07/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/07/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/08/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/08/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/08/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/08/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/08/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/08/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/08/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/08/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/09/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/09/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/09/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/09/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/09/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/09/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/09/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/09/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/12/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/12/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/12/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/12/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/12/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/12/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/12/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/12/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/13/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/13/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/13/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/13/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/13/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/13/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/13/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/13/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/14/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/14/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/14/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/14/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/14/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/14/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/14/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/14/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/15/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/15/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/15/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/15/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/15/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/15/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/15/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/15/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/16/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/16/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/16/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/16/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/16/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/16/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/16/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/16/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/19/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/19/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/19/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/19/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/19/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/19/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/19/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/19/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/20/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/20/2016|
DES,CXO,STK,SMART/ARCA,,,,,,||09/20/2016|
DES,FCX,STK,SMART/ARCA,,,,,,||09/20/2016|
DES,FSLR,STK,SMART/ARCA,,,,,,||09/20/2016|
DES,NFLX,STK,SMART/ARCA,,,,,,||09/20/2016|
DES,NTAP,STK,SMART/ARCA,,,,,,||09/20/2016|
DES,QQQ,STK,SMART/ARCA,,,,,,||09/20/2016|
DES,AAPL,STK,SMART/ARCA,,,,,,||09/21/2016|
DES,AMZN,STK,SMART/ARCA,,,,,,||09/21/2016|
